ds,yhat,yhat_lower,yhat_upper,y,categorie,type
2025-12-14,94.7,23.1,168.6,72.0,Smartphones & tablettes,historique
2025-12-15,94.5,15.8,168.0,119.0,Smartphones & tablettes,historique
2025-12-16,81.8,6.7,159.7,130.0,Smartphones & tablettes,historique
2025-12-17,84.7,8.5,162.0,120.0,Smartphones & tablettes,historique
2025-12-18,84.7,9.2,162.8,121.0,Smartphones & tablettes,historique
2025-12-19,85.7,17.4,163.6,119.0,Smartphones & tablettes,historique
2025-12-20,97.2,15.4,172.2,150.0,Smartphones & tablettes,historique
2025-12-21,96.3,20.2,170.2,120.0,Smartphones & tablettes,historique
2025-12-22,96.0,22.9,171.8,89.0,Smartphones & tablettes,historique
2025-12-23,83.4,7.2,160.4,127.0,Smartphones & tablettes,historique
2025-12-24,86.3,11.3,159.3,116.0,Smartphones & tablettes,historique
2025-12-25,86.3,12.9,163.9,129.0,Smartphones & tablettes,historique
2025-12-26,87.3,10.6,165.2,134.0,Smartphones & tablettes,historique
2025-12-27,98.7,28.9,173.0,140.0,Smartphones & tablettes,historique
2025-12-28,97.8,22.3,175.3,129.0,Smartphones & tablettes,historique
2025-12-29,97.6,19.6,174.8,108.0,Smartphones & tablettes,historique
2025-12-30,85.0,10.0,164.2,122.0,Smartphones & tablettes,historique
2025-12-31,87.8,9.6,164.2,108.0,Smartphones & tablettes,historique
2026-01-01,87.8,15.4,165.1,54.0,Smartphones & tablettes,historique
2026-01-02,88.9,7.8,168.8,55.0,Smartphones & tablettes,historique
2026-01-03,100.3,28.9,175.5,58.0,Smartphones & tablettes,historique
2026-01-04,99.4,23.1,178.1,80.0,Smartphones & tablettes,historique
2026-01-05,99.2,23.9,175.8,55.0,Smartphones & tablettes,historique
2026-01-06,86.6,12.7,159.7,60.0,Smartphones & tablettes,historique
2026-01-07,89.5,14.5,162.4,54.0,Smartphones & tablettes,historique
2026-01-08,89.4,11.6,167.9,50.0,Smartphones & tablettes,historique
2026-01-09,90.5,12.4,161.8,52.0,Smartphones & tablettes,historique
2026-01-10,102.0,24.6,181.0,81.0,Smartphones & tablettes,historique
2026-01-11,101.1,23.8,176.3,54.0,Smartphones & tablettes,historique
2026-01-12,100.8,21.2,177.3,76.0,Smartphones & tablettes,historique
2026-01-13,88.2,15.2,164.5,52.0,Smartphones & tablettes,historique
2026-01-14,91.1,17.2,167.8,75.0,Smartphones & tablettes,historique
2026-01-15,91.1,13.8,160.2,79.0,Smartphones & tablettes,historique
2026-01-16,92.2,19.4,171.5,45.0,Smartphones & tablettes,historique
2026-01-17,103.7,32.3,172.5,73.0,Smartphones & tablettes,historique
2026-01-18,102.8,28.0,180.6,77.0,Smartphones & tablettes,historique
2026-01-19,102.6,32.2,178.0,78.0,Smartphones & tablettes,historique
2026-01-20,90.1,16.8,167.4,71.0,Smartphones & tablettes,historique
2026-01-21,93.0,19.5,165.0,71.0,Smartphones & tablettes,historique
2026-01-22,93.0,17.0,166.0,73.0,Smartphones & tablettes,historique
2026-01-23,94.1,19.6,170.1,73.0,Smartphones & tablettes,historique
2026-01-24,105.6,31.2,183.2,71.0,Smartphones & tablettes,historique
2026-01-25,104.7,28.6,175.0,58.0,Smartphones & tablettes,historique
2026-01-26,104.5,31.8,179.3,69.0,Smartphones & tablettes,historique
2026-01-27,91.9,17.1,168.4,78.0,Smartphones & tablettes,historique
2026-01-28,94.9,22.2,167.5,60.0,Smartphones & tablettes,historique
2026-01-29,94.9,16.9,170.3,69.0,Smartphones & tablettes,historique
2026-01-30,96.1,18.9,174.6,83.0,Smartphones & tablettes,historique
2026-01-31,107.6,35.6,181.1,51.0,Smartphones & tablettes,historique
2026-02-01,106.8,29.4,178.1,79.0,Smartphones & tablettes,historique
2026-02-02,106.6,34.3,182.8,71.0,Smartphones & tablettes,historique
2026-02-03,94.1,15.9,163.4,55.0,Smartphones & tablettes,historique
2026-02-04,97.0,17.0,171.3,85.0,Smartphones & tablettes,historique
2026-02-05,97.1,20.5,172.5,63.0,Smartphones & tablettes,historique
2026-02-06,98.2,24.0,169.2,73.0,Smartphones & tablettes,historique
2026-02-07,109.7,39.1,180.8,79.0,Smartphones & tablettes,historique
2026-02-08,109.0,31.6,180.3,68.0,Smartphones & tablettes,historique
2026-02-09,108.8,37.1,178.7,73.0,Smartphones & tablettes,historique
2026-02-10,96.3,19.9,164.5,216.0,Smartphones & tablettes,historique
2026-02-11,99.3,23.5,173.1,206.0,Smartphones & tablettes,historique
2026-02-12,99.4,27.8,173.9,242.0,Smartphones & tablettes,historique
2026-02-13,100.5,18.8,173.7,229.0,Smartphones & tablettes,historique
2026-02-14,112.1,40.3,189.2,208.0,Smartphones & tablettes,historique
2026-02-15,111.3,41.1,184.8,253.0,Smartphones & tablettes,historique
2026-02-16,111.2,34.6,184.5,257.0,Smartphones & tablettes,historique
2026-02-17,98.7,23.9,172.7,90.0,Smartphones & tablettes,historique
2026-02-18,101.7,27.5,175.3,74.0,Smartphones & tablettes,historique
2026-02-19,101.8,24.9,176.9,64.0,Smartphones & tablettes,historique
2026-02-20,103.0,27.5,174.7,70.0,Smartphones & tablettes,historique
2026-02-21,114.6,37.6,192.5,90.0,Smartphones & tablettes,historique
2026-02-22,113.8,38.2,191.3,66.0,Smartphones & tablettes,historique
2026-02-23,113.7,38.2,196.5,77.0,Smartphones & tablettes,historique
2026-02-24,101.2,28.1,173.5,70.0,Smartphones & tablettes,historique
2026-02-25,104.3,27.1,182.6,69.0,Smartphones & tablettes,historique
2026-02-26,104.4,23.2,179.3,94.0,Smartphones & tablettes,historique
2026-02-27,105.6,31.2,177.0,76.0,Smartphones & tablettes,historique
2026-02-28,117.2,44.1,189.6,63.0,Smartphones & tablettes,historique
2026-03-01,116.4,34.9,194.9,83.0,Smartphones & tablettes,historique
2026-03-02,116.3,41.0,190.0,71.0,Smartphones & tablettes,historique
2026-03-03,103.9,30.1,174.4,73.0,Smartphones & tablettes,historique
2026-03-04,106.9,31.7,182.9,96.0,Smartphones & tablettes,historique
2026-03-05,107.1,31.5,178.3,63.0,Smartphones & tablettes,historique
2026-03-06,108.3,35.4,190.2,66.0,Smartphones & tablettes,historique
2026-03-07,120.0,40.8,197.7,118.0,Smartphones & tablettes,historique
2026-03-08,119.3,36.7,192.6,92.0,Smartphones & tablettes,historique
2026-03-09,119.2,44.2,197.1,76.0,Smartphones & tablettes,historique
2026-03-10,106.8,29.3,179.8,51.0,Smartphones & tablettes,historique
2026-03-11,109.8,32.1,185.2,71.0,Smartphones & tablettes,historique
2026-03-12,110.0,38.0,186.5,72.0,Smartphones & tablettes,historique
2026-03-13,111.2,43.8,184.6,82.0,Smartphones & tablettes,historique
2026-03-14,122.8,46.8,199.8,98.0,Smartphones & tablettes,historique
2026-03-15,122.2,43.1,196.6,58.0,Smartphones & tablettes,historique
2026-03-16,122.1,48.4,199.0,69.0,Smartphones & tablettes,historique
2026-03-17,109.7,35.0,183.2,86.0,Smartphones & tablettes,historique
2026-03-18,112.8,36.2,187.9,233.0,Smartphones & tablettes,historique
2026-03-19,113.0,38.7,189.4,215.0,Smartphones & tablettes,historique
2026-03-20,114.2,36.5,181.8,214.0,Smartphones & tablettes,historique
2026-03-21,125.9,50.4,205.4,194.0,Smartphones & tablettes,historique
2026-03-22,125.2,54.3,200.0,242.0,Smartphones & tablettes,historique
2026-03-23,125.2,53.6,197.5,195.0,Smartphones & tablettes,historique
2026-03-24,112.8,44.8,189.2,208.0,Smartphones & tablettes,historique
2026-03-25,115.9,36.9,184.0,214.0,Smartphones & tablettes,historique
2026-03-26,116.0,42.2,194.3,59.0,Smartphones & tablettes,historique
2026-03-27,117.3,47.9,192.2,88.0,Smartphones & tablettes,historique
2026-03-28,129.0,52.7,200.9,70.0,Smartphones & tablettes,historique
2026-03-29,128.4,58.2,202.3,75.0,Smartphones & tablettes,historique
2026-03-30,128.4,55.4,206.9,83.0,Smartphones & tablettes,historique
2026-03-31,116.0,38.9,187.5,54.0,Smartphones & tablettes,historique
2026-04-01,119.1,37.3,197.8,233.0,Smartphones & tablettes,historique
2026-04-02,119.3,43.9,195.5,236.0,Smartphones & tablettes,historique
2026-04-03,120.6,51.1,197.5,235.0,Smartphones & tablettes,historique
2026-04-04,132.3,55.7,211.4,202.0,Smartphones & tablettes,historique
2026-04-05,131.6,57.1,208.4,216.0,Smartphones & tablettes,historique
2026-04-06,131.6,57.0,212.1,224.0,Smartphones & tablettes,historique
2026-04-07,119.2,43.4,198.7,220.0,Smartphones & tablettes,historique
2026-04-08,122.4,47.7,195.3,101.0,Smartphones & tablettes,historique
2026-04-09,122.6,45.4,195.7,76.0,Smartphones & tablettes,historique
2026-04-10,123.9,55.1,201.8,73.0,Smartphones & tablettes,historique
2026-04-11,135.6,63.1,212.9,73.0,Smartphones & tablettes,historique
2026-04-12,135.0,59.5,201.8,83.0,Smartphones & tablettes,historique
2026-04-13,135.0,58.2,207.1,76.0,Smartphones & tablettes,historique
2026-04-14,122.7,44.9,195.7,97.0,Smartphones & tablettes,historique
2026-04-15,125.8,56.4,199.2,83.0,Smartphones & tablettes,historique
2026-04-16,126.0,52.7,202.5,80.0,Smartphones & tablettes,historique
2026-04-17,127.3,44.0,203.9,80.0,Smartphones & tablettes,historique
2026-04-18,139.1,60.6,217.8,97.0,Smartphones & tablettes,historique
2026-04-19,138.4,64.3,214.8,108.0,Smartphones & tablettes,historique
2026-04-20,138.5,61.9,215.1,108.0,Smartphones & tablettes,historique
2026-04-21,126.2,50.2,199.9,92.0,Smartphones & tablettes,historique
2026-04-22,129.3,51.8,202.8,67.0,Smartphones & tablettes,historique
2026-04-23,129.6,47.2,205.3,78.0,Smartphones & tablettes,historique
2026-04-24,130.9,50.6,206.9,99.0,Smartphones & tablettes,historique
2026-04-25,142.7,63.4,214.8,89.0,Smartphones & tablettes,historique
2026-04-26,142.1,61.0,214.2,71.0,Smartphones & tablettes,historique
2026-04-27,142.1,69.2,219.2,78.0,Smartphones & tablettes,historique
2026-04-28,129.8,55.5,206.5,100.0,Smartphones & tablettes,historique
2026-04-29,132.9,55.6,206.1,93.0,Smartphones & tablettes,historique
2026-04-30,133.2,56.4,204.0,111.0,Smartphones & tablettes,historique
2026-05-01,134.6,57.2,213.5,94.0,Smartphones & tablettes,historique
2026-05-02,146.3,70.8,225.7,112.0,Smartphones & tablettes,historique
2026-05-03,145.7,67.3,220.9,83.0,Smartphones & tablettes,historique
2026-05-04,145.8,66.2,220.8,83.0,Smartphones & tablettes,historique
2026-05-05,133.4,62.7,207.7,93.0,Smartphones & tablettes,historique
2026-05-06,136.6,65.1,201.1,90.0,Smartphones & tablettes,historique
2026-05-07,136.9,66.3,216.1,107.0,Smartphones & tablettes,historique
2026-05-08,138.2,58.2,201.9,78.0,Smartphones & tablettes,historique
2026-05-09,149.9,70.4,223.1,125.0,Smartphones & tablettes,historique
2026-05-10,149.3,76.4,224.7,112.0,Smartphones & tablettes,historique
2026-05-11,149.4,74.5,222.5,96.0,Smartphones & tablettes,historique
2026-05-12,137.1,62.5,211.8,92.0,Smartphones & tablettes,historique
2026-05-13,140.2,63.9,220.3,81.0,Smartphones & tablettes,historique
2026-05-14,140.5,68.2,214.3,92.0,Smartphones & tablettes,historique
2026-05-15,141.8,63.7,218.7,98.0,Smartphones & tablettes,historique
2026-05-16,153.6,77.7,231.4,121.0,Smartphones & tablettes,historique
2026-05-17,153.0,73.9,225.8,105.0,Smartphones & tablettes,historique
2026-05-18,153.0,75.8,231.5,100.0,Smartphones & tablettes,historique
2026-05-19,140.7,64.9,222.5,103.0,Smartphones & tablettes,historique
2026-05-20,143.8,69.8,228.3,113.0,Smartphones & tablettes,historique
2026-05-21,144.1,66.3,223.0,105.0,Smartphones & tablettes,historique
2026-05-22,145.4,68.9,221.8,126.0,Smartphones & tablettes,historique
2026-05-23,157.2,85.0,238.1,114.0,Smartphones & tablettes,historique
2026-05-24,156.6,80.8,227.4,99.0,Smartphones & tablettes,historique
2026-05-25,156.6,83.6,234.1,215.0,Smartphones & tablettes,historique
2026-05-26,144.3,71.8,224.0,201.0,Smartphones & tablettes,historique
2026-05-27,147.5,73.5,225.5,192.0,Smartphones & tablettes,historique
2026-05-28,147.7,69.8,227.7,228.0,Smartphones & tablettes,historique
2026-05-29,149.1,76.1,215.3,171.0,Smartphones & tablettes,historique
2026-05-30,160.8,86.4,236.6,240.0,Smartphones & tablettes,historique
2026-05-31,160.2,84.4,235.2,191.0,Smartphones & tablettes,historique
2026-06-01,160.3,85.3,234.4,224.0,Smartphones & tablettes,historique
2026-06-02,147.9,75.9,228.8,192.0,Smartphones & tablettes,historique
2026-06-03,151.1,71.3,229.0,202.0,Smartphones & tablettes,historique
2026-06-04,151.4,73.9,230.3,188.0,Smartphones & tablettes,historique
2026-06-05,152.7,81.8,227.8,220.0,Smartphones & tablettes,historique
2026-06-06,164.5,87.8,235.1,87.0,Smartphones & tablettes,historique
2026-06-07,163.8,88.2,240.5,132.0,Smartphones & tablettes,historique
2026-06-08,163.9,91.4,237.1,102.0,Smartphones & tablettes,historique
2026-06-09,151.6,77.5,221.8,124.0,Smartphones & tablettes,historique
2026-06-10,154.7,84.5,229.1,128.0,Smartphones & tablettes,historique
2026-06-11,155.0,76.7,230.7,118.0,Smartphones & tablettes,historique
2026-06-12,156.3,81.2,230.4,111.0,Smartphones & tablettes,historique
2026-06-13,168.1,87.6,242.4,147.0,Smartphones & tablettes,historique
2026-06-14,167.5,89.4,245.9,152.0,Smartphones & tablettes,historique
2026-06-15,167.5,98.1,238.0,115.0,Smartphones & tablettes,historique
2026-06-16,155.2,77.5,226.1,109.0,Smartphones & tablettes,historique
2026-06-17,158.3,87.7,232.8,124.0,Smartphones & tablettes,historique
2026-06-18,158.6,81.6,233.9,124.0,Smartphones & tablettes,historique
2026-06-19,160.0,88.1,232.2,134.0,Smartphones & tablettes,historique
2026-06-20,171.7,95.3,252.1,553.0,Smartphones & tablettes,historique
2026-06-21,171.1,100.3,247.8,566.0,Smartphones & tablettes,historique
2026-06-22,171.2,93.8,246.4,596.0,Smartphones & tablettes,historique
2026-06-23,158.8,86.6,233.4,151.0,Smartphones & tablettes,historique
2026-06-24,162.0,87.2,232.3,138.0,Smartphones & tablettes,historique
2026-06-25,162.3,83.5,236.6,200.0,Smartphones & tablettes,historique
2026-06-26,163.6,86.6,237.0,181.0,Smartphones & tablettes,historique
2026-06-27,175.3,98.2,253.0,195.0,Smartphones & tablettes,historique
2026-06-28,174.7,101.2,253.6,207.0,Smartphones & tablettes,historique
2026-06-29,174.8,96.1,251.4,237.0,Smartphones & tablettes,historique
2026-06-30,162.5,84.8,236.4,80.0,Smartphones & tablettes,historique
2026-07-01,165.6,88.8,241.6,,Smartphones & tablettes,prevision
2026-07-02,165.9,89.6,238.2,,Smartphones & tablettes,prevision
2026-07-03,167.2,93.4,246.0,,Smartphones & tablettes,prevision
2026-07-04,179.0,104.5,259.8,,Smartphones & tablettes,prevision
2026-07-05,178.4,109.1,250.4,,Smartphones & tablettes,prevision
2026-07-06,178.4,100.5,257.1,,Smartphones & tablettes,prevision
2026-07-07,166.1,93.5,242.8,,Smartphones & tablettes,prevision
2026-07-08,169.2,96.2,241.9,,Smartphones & tablettes,prevision
2026-07-09,169.5,96.3,243.9,,Smartphones & tablettes,prevision
2026-07-10,170.8,97.9,251.3,,Smartphones & tablettes,prevision
2026-07-11,182.6,108.7,261.3,,Smartphones & tablettes,prevision
2026-07-12,182.0,106.4,257.6,,Smartphones & tablettes,prevision
2026-07-13,182.0,109.5,260.2,,Smartphones & tablettes,prevision
2026-07-14,169.7,95.4,242.4,,Smartphones & tablettes,prevision
2026-07-15,172.9,98.4,249.5,,Smartphones & tablettes,prevision
2026-07-16,173.1,93.8,245.9,,Smartphones & tablettes,prevision
2026-07-17,174.5,103.9,251.5,,Smartphones & tablettes,prevision
2026-07-18,186.2,105.6,260.5,,Smartphones & tablettes,prevision
2026-07-19,185.6,113.3,261.8,,Smartphones & tablettes,prevision
2026-07-20,185.7,113.4,258.0,,Smartphones & tablettes,prevision
2026-07-21,173.3,100.0,247.0,,Smartphones & tablettes,prevision
2026-07-22,176.5,98.2,253.2,,Smartphones & tablettes,prevision
2026-07-23,176.8,103.1,254.6,,Smartphones & tablettes,prevision
2026-07-24,178.1,106.8,254.5,,Smartphones & tablettes,prevision
2026-07-25,189.9,119.2,265.3,,Smartphones & tablettes,prevision
2026-07-26,189.3,115.1,262.3,,Smartphones & tablettes,prevision
2026-07-27,189.3,112.6,268.1,,Smartphones & tablettes,prevision
2026-07-28,177.0,101.2,248.4,,Smartphones & tablettes,prevision
2026-07-29,180.1,99.8,256.4,,Smartphones & tablettes,prevision
2026-07-30,180.4,99.6,253.4,,Smartphones & tablettes,prevision
2025-07-01,10.3,-8.5,28.5,7.0,TV & image,historique
2025-07-02,12.3,-6.9,29.8,14.0,TV & image,historique
2025-07-03,12.9,-6.9,31.6,21.0,TV & image,historique
2025-07-04,11.9,-6.6,30.2,7.0,TV & image,historique
2025-07-05,13.1,-5.6,31.0,16.0,TV & image,historique
2025-07-06,13.0,-5.7,30.9,10.0,TV & image,historique
2025-07-07,14.0,-3.8,31.4,9.0,TV & image,historique
2025-07-08,10.6,-6.8,29.2,5.0,TV & image,historique
2025-07-09,12.6,-5.2,29.3,19.0,TV & image,historique
2025-07-10,13.2,-4.1,31.3,17.0,TV & image,historique
2025-07-11,12.1,-6.5,29.3,15.0,TV & image,historique
2025-07-12,13.4,-5.1,31.2,7.0,TV & image,historique
2025-07-13,13.3,-5.1,33.0,10.0,TV & image,historique
2025-07-14,14.3,-4.5,32.5,1.0,TV & image,historique
2025-07-15,10.8,-7.0,29.5,10.0,TV & image,historique
2025-07-16,12.9,-4.6,30.9,17.0,TV & image,historique
2025-07-17,13.5,-5.0,32.3,27.0,TV & image,historique
2025-07-18,12.4,-6.5,29.1,8.0,TV & image,historique
2025-07-19,13.6,-3.7,32.1,13.0,TV & image,historique
2025-07-20,13.5,-4.5,31.3,9.0,TV & image,historique
2025-07-21,14.6,-3.2,32.1,12.0,TV & image,historique
2025-07-22,11.1,-6.6,28.1,7.0,TV & image,historique
2025-07-23,13.1,-4.8,30.3,20.0,TV & image,historique
2025-07-24,13.8,-4.8,33.3,8.0,TV & image,historique
2025-07-25,12.7,-6.0,30.3,17.0,TV & image,historique
2025-07-26,13.9,-3.4,30.6,6.0,TV & image,historique
2025-07-27,13.8,-4.7,32.5,8.0,TV & image,historique
2025-07-28,14.9,-4.2,32.6,4.0,TV & image,historique
2025-07-29,11.4,-6.0,29.2,6.0,TV & image,historique
2025-07-30,13.4,-4.5,31.7,8.0,TV & image,historique
2025-07-31,14.0,-3.1,32.0,16.0,TV & image,historique
2025-08-01,13.0,-5.4,30.3,9.0,TV & image,historique
2025-08-02,14.2,-5.1,33.2,10.0,TV & image,historique
2025-08-03,14.1,-3.9,30.6,11.0,TV & image,historique
2025-08-04,15.1,-4.2,31.8,6.0,TV & image,historique
2025-08-05,11.7,-6.6,29.1,13.0,TV & image,historique
2025-08-06,13.7,-4.6,31.2,13.0,TV & image,historique
2025-08-07,14.3,-4.6,31.5,12.0,TV & image,historique
2025-08-08,13.2,-4.1,31.3,14.0,TV & image,historique
2025-08-09,14.5,-3.8,32.0,8.0,TV & image,historique
2025-08-10,14.4,-3.8,33.8,15.0,TV & image,historique
2025-08-11,15.4,-2.5,33.4,13.0,TV & image,historique
2025-08-12,11.9,-5.3,29.3,12.0,TV & image,historique
2025-08-13,14.0,-5.2,32.2,13.0,TV & image,historique
2025-08-14,14.6,-4.6,32.1,10.0,TV & image,historique
2025-08-15,13.5,-5.4,31.5,23.0,TV & image,historique
2025-08-16,14.7,-3.6,33.4,7.0,TV & image,historique
2025-08-17,14.6,-5.0,31.8,16.0,TV & image,historique
2025-08-18,15.7,-3.1,35.0,16.0,TV & image,historique
2025-08-19,12.2,-5.1,28.8,6.0,TV & image,historique
2025-08-20,14.2,-3.6,32.3,16.0,TV & image,historique
2025-08-21,14.9,-3.1,33.4,9.0,TV & image,historique
2025-08-22,13.8,-4.9,31.5,14.0,TV & image,historique
2025-08-23,15.0,-4.1,33.2,12.0,TV & image,historique
2025-08-24,14.9,-4.4,33.3,15.0,TV & image,historique
2025-08-25,16.0,-2.1,35.5,9.0,TV & image,historique
2025-08-26,12.5,-5.7,31.7,12.0,TV & image,historique
2025-08-27,14.5,-3.1,32.2,10.0,TV & image,historique
2025-08-28,15.1,-4.1,32.3,20.0,TV & image,historique
2025-08-29,14.1,-4.9,32.4,9.0,TV & image,historique
2025-08-30,15.3,-3.8,32.8,8.0,TV & image,historique
2025-08-31,15.2,-2.6,33.1,9.0,TV & image,historique
2025-09-01,16.2,-1.7,34.8,13.0,TV & image,historique
2025-09-02,12.8,-4.9,30.2,20.0,TV & image,historique
2025-09-03,14.8,-3.6,32.9,24.0,TV & image,historique
2025-09-04,15.4,-1.7,34.0,10.0,TV & image,historique
2025-09-05,14.3,-4.1,32.2,21.0,TV & image,historique
2025-09-06,15.6,-3.5,32.3,4.0,TV & image,historique
2025-09-07,15.5,-3.5,34.3,25.0,TV & image,historique
2025-09-08,16.5,-1.2,36.1,18.0,TV & image,historique
2025-09-09,13.0,-5.0,31.3,20.0,TV & image,historique
2025-09-10,15.1,-2.9,33.2,21.0,TV & image,historique
2025-09-11,15.7,-2.9,34.5,15.0,TV & image,historique
2025-09-12,14.6,-2.8,33.0,19.0,TV & image,historique
2025-09-13,15.8,-1.5,33.3,15.0,TV & image,historique
2025-09-14,15.7,-2.7,34.8,23.0,TV & image,historique
2025-09-15,16.8,-0.3,35.1,26.0,TV & image,historique
2025-09-16,13.3,-4.8,31.3,26.0,TV & image,historique
2025-09-17,15.4,-2.4,33.6,14.0,TV & image,historique
2025-09-18,16.0,-3.4,32.5,25.0,TV & image,historique
2025-09-19,14.9,-4.5,32.4,14.0,TV & image,historique
2025-09-20,16.1,-1.3,33.5,28.0,TV & image,historique
2025-09-21,16.0,-2.8,33.6,15.0,TV & image,historique
2025-09-22,17.1,-1.5,35.4,32.0,TV & image,historique
2025-09-23,13.6,-4.3,31.9,18.0,TV & image,historique
2025-09-24,15.6,-2.0,33.3,19.0,TV & image,historique
2025-09-25,16.2,-2.3,33.9,18.0,TV & image,historique
2025-09-26,15.2,-4.1,33.3,25.0,TV & image,historique
2025-09-27,16.4,-1.4,35.9,22.0,TV & image,historique
2025-09-28,16.3,-1.6,34.3,26.0,TV & image,historique
2025-09-29,17.4,-2.9,35.7,24.0,TV & image,historique
2025-09-30,13.9,-4.2,32.7,18.0,TV & image,historique
2025-10-01,15.9,-3.0,34.8,11.0,TV & image,historique
2025-10-02,16.5,-3.2,34.9,16.0,TV & image,historique
2025-10-03,15.5,-3.2,33.5,12.0,TV & image,historique
2025-10-04,16.7,-2.0,34.2,15.0,TV & image,historique
2025-10-05,16.6,-2.3,35.3,16.0,TV & image,historique
2025-10-06,17.6,-0.6,36.7,11.0,TV & image,historique
2025-10-07,14.2,-2.4,32.6,8.0,TV & image,historique
2025-10-08,16.2,-2.3,35.8,6.0,TV & image,historique
2025-10-09,16.8,-3.1,35.2,5.0,TV & image,historique
2025-10-10,15.7,-1.9,34.4,35.0,TV & image,historique
2025-10-11,17.0,0.2,34.0,38.0,TV & image,historique
2025-10-12,16.9,0.3,35.9,29.0,TV & image,historique
2025-10-13,17.9,-0.7,36.0,28.0,TV & image,historique
2025-10-14,14.4,-3.5,33.4,43.0,TV & image,historique
2025-10-15,16.5,-0.2,34.2,21.0,TV & image,historique
2025-10-16,17.1,-1.2,35.4,48.0,TV & image,historique
2025-10-17,16.0,-1.2,33.5,27.0,TV & image,historique
2025-10-18,17.2,-1.6,34.8,42.0,TV & image,historique
2025-10-19,17.1,-1.8,35.3,22.0,TV & image,historique
2025-10-20,18.2,-0.3,35.1,31.0,TV & image,historique
2025-10-21,14.7,-2.7,33.8,6.0,TV & image,historique
2025-10-22,16.7,-2.0,34.2,8.0,TV & image,historique
2025-10-23,17.4,-1.3,34.2,21.0,TV & image,historique
2025-10-24,16.3,-1.0,35.2,10.0,TV & image,historique
2025-10-25,17.5,-1.9,35.1,17.0,TV & image,historique
2025-10-26,17.4,-1.0,35.6,17.0,TV & image,historique
2025-10-27,18.5,2.3,36.2,8.0,TV & image,historique
2025-10-28,15.0,-3.8,32.7,19.0,TV & image,historique
2025-10-29,17.0,-1.5,36.0,15.0,TV & image,historique
2025-10-30,17.6,-1.2,36.8,8.0,TV & image,historique
2025-10-31,16.6,-0.7,34.3,18.0,TV & image,historique
2025-11-01,17.8,-1.7,35.5,24.0,TV & image,historique
2025-11-02,17.7,0.3,36.2,14.0,TV & image,historique
2025-11-03,18.7,0.4,36.6,10.0,TV & image,historique
2025-11-04,15.3,-2.2,34.5,10.0,TV & image,historique
2025-11-05,17.3,-0.3,35.3,15.0,TV & image,historique
2025-11-06,17.9,-0.8,36.1,26.0,TV & image,historique
2025-11-07,16.8,-1.3,35.6,21.0,TV & image,historique
2025-11-08,18.1,1.4,35.7,20.0,TV & image,historique
2025-11-09,18.0,0.3,35.9,21.0,TV & image,historique
2025-11-10,19.0,1.0,37.9,20.0,TV & image,historique
2025-11-11,15.5,-2.3,34.3,11.0,TV & image,historique
2025-11-12,17.6,-1.5,35.3,11.0,TV & image,historique
2025-11-13,18.2,-0.9,36.1,26.0,TV & image,historique
2025-11-14,17.1,-2.6,34.9,16.0,TV & image,historique
2025-11-15,18.3,-0.1,38.2,9.0,TV & image,historique
2025-11-16,18.2,-0.0,36.0,15.0,TV & image,historique
2025-11-17,19.3,0.6,36.9,7.0,TV & image,historique
2025-11-18,15.8,-2.0,34.2,14.0,TV & image,historique
2025-11-19,17.8,-0.8,35.3,11.0,TV & image,historique
2025-11-20,18.5,1.4,36.1,12.0,TV & image,historique
2025-11-21,17.4,-0.3,36.1,10.0,TV & image,historique
2025-11-22,18.6,1.3,37.4,11.0,TV & image,historique
2025-11-23,18.5,-0.8,36.4,9.0,TV & image,historique
2025-11-24,19.6,1.9,37.8,43.0,TV & image,historique
2025-11-25,16.1,-1.9,34.0,50.0,TV & image,historique
2025-11-26,18.1,1.0,35.6,37.0,TV & image,historique
2025-11-27,18.7,0.5,37.3,53.0,TV & image,historique
2025-11-28,17.7,-0.6,35.8,47.0,TV & image,historique
2025-11-29,18.9,1.2,37.4,44.0,TV & image,historique
2025-11-30,18.8,1.1,37.3,40.0,TV & image,historique
2025-12-01,19.8,1.3,38.6,8.0,TV & image,historique
2025-12-02,16.4,-0.5,34.7,14.0,TV & image,historique
2025-12-03,18.4,1.6,36.9,9.0,TV & image,historique
2025-12-04,19.0,1.3,38.4,17.0,TV & image,historique
2025-12-05,17.9,0.8,37.4,11.0,TV & image,historique
2025-12-06,19.2,1.6,36.8,12.0,TV & image,historique
2025-12-07,19.1,0.5,36.8,5.0,TV & image,historique
2025-12-08,20.1,1.3,38.0,13.0,TV & image,historique
2025-12-09,16.6,0.1,35.3,20.0,TV & image,historique
2025-12-10,18.7,0.5,36.8,16.0,TV & image,historique
2025-12-11,19.3,0.2,38.3,8.0,TV & image,historique
2025-12-12,18.2,0.7,36.3,7.0,TV & image,historique
2025-12-13,19.4,1.5,38.1,15.0,TV & image,historique
2025-12-14,19.3,1.4,38.4,16.0,TV & image,historique
2025-12-15,20.4,2.7,38.2,26.0,TV & image,historique
2025-12-16,16.9,-1.7,34.5,20.0,TV & image,historique
2025-12-17,19.0,1.4,37.8,28.0,TV & image,historique
2025-12-18,19.6,3.0,37.7,19.0,TV & image,historique
2025-12-19,18.5,0.6,36.8,23.0,TV & image,historique
2025-12-20,19.7,2.4,38.4,36.0,TV & image,historique
2025-12-21,19.6,0.9,36.1,38.0,TV & image,historique
